00:00.671  blend            | Read blend: "C:\Users\fukud\Documents\Codex\2026-08-13\referenced-chatgpt-conversation-this-is-an\morrowgear-drone-java\docs\design\supply-carrier-v24\models\autocannon_magazine\autocannon_magazine.blend"
15:27:41 | INFO: Blender create Mesh node Cylinder.129
15:27:41 | INFO: Blender create Mesh node V22_AvionicsServiceSeal.004
15:27:41 | INFO: Blender create Mesh node V22_AvionicsServiceSkin.004
15:27:41 | INFO: Blender create Mesh node Cylinder.127
15:27:41 | INFO: Blender create Mesh node Cylinder.125
15:27:41 | INFO: Blender create Mesh node Cylinder.123
15:27:41 | INFO: Blender create Mesh node Cylinder.121
15:27:41 | INFO: Blender create Mesh node Cylinder.119
15:27:41 | INFO: Blender create Mesh node Cylinder.117
15:27:41 | INFO: Blender create Mesh node Cylinder.115
15:27:41 | INFO: Blender create Mesh node Cylinder.113
15:27:41 | INFO: Blender create Mesh node Cylinder.111
15:27:41 | INFO: Blender create Mesh node Cylinder.109
15:27:41 | INFO: Blender create Mesh node Cylinder.107
15:27:41 | INFO: Blender create Mesh node Cylinder.105
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.059
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.057
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.055
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.053
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.051
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.049
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.047
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.045
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.043
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.041
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.039
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.037
15:27:41 | INFO: Blender create Mesh node V22_FanServiceRim.009
15:27:41 | INFO: Blender create Mesh node V22_FanServiceRim.007
15:27:41 | INFO: Blender create Mesh node V22_ForwardAccessLockSlot.004
15:27:41 | INFO: Blender create Mesh node Cylinder.103
15:27:41 | INFO: Blender create Mesh node V22_ForwardAccessSeal.004
15:27:41 | INFO: Blender create Mesh node V22_ForwardAccessSkin.004
15:27:41 | INFO: Blender create Mesh node V22_OutboardAccessLockSlot.004
15:27:41 | INFO: Blender create Mesh node Cylinder.101
15:27:41 | INFO: Blender create Mesh node V22_OutboardAccessSeal.004
15:27:41 | INFO: Blender create Mesh node V22_OutboardAccessSkin.004
15:27:41 | INFO: Blender create Mesh node V22_ReleaseWitness.009
15:27:41 | INFO: Blender create Mesh node V22_ReleaseWitness.007
15:27:41 | INFO: Blender create Mesh node W01_PanelJoint_00.005
15:27:41 | INFO: Blender create Mesh node W01_PanelJoint_01.005
15:27:41 | INFO: Blender create Mesh node W04_TipMark.005
15:27:41 | INFO: Blender create Mesh node Cube.197
15:27:41 | INFO: Blender create Mesh node Cube.195
15:27:41 | INFO: Blender create Mesh node Cube.193
15:27:41 | INFO: Blender create Mesh node Cube.191
15:27:41 | INFO: Blender create Mesh node Cube.189
15:27:41 | INFO: Blender create Mesh node W06_ProposedElevonHinge.010
15:27:41 | INFO: Blender create Mesh node W06_ProposedElevonHinge.008
15:27:41 | INFO: Blender create Mesh node W07_TipPanelJoint.005
15:27:41 | INFO: Blender create Mesh node W08_TipFold.005
15:27:41 | INFO: Blender create Mesh node Cylinder.160
15:27:41 | INFO: Blender create Mesh node Cylinder.158
15:27:41 | INFO: Blender create Mesh node Cylinder.156
15:27:41 | INFO: Blender create Mesh node Cylinder.154
15:27:41 | INFO: Blender create Mesh node Cylinder.152
15:27:41 | INFO: Blender create Mesh node Cylinder.150
15:27:41 | INFO: Blender create Mesh node AFT_CassetteGasket.006
15:27:41 | INFO: Blender create Mesh node AFT_CassetteGasket.004
15:27:41 | INFO: Blender create Mesh node Cylinder.148
15:27:41 | INFO: Blender create Mesh node Cylinder.146
15:27:41 | INFO: Blender create Mesh node AFT_FastenerSlot.022
15:27:41 | INFO: Blender create Mesh node AFT_FastenerSlot.020
15:27:41 | INFO: Blender create Mesh node AFT_FastenerSlot.018
15:27:41 | INFO: Blender create Mesh node AFT_FastenerSlot.016
15:27:41 | INFO: Blender create Mesh node AFT_FastenerSlot.014
15:27:41 | INFO: Blender create Mesh node AFT_FastenerSlot.012
15:27:41 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_00.007
15:27:41 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_00.005
15:27:41 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_01.007
15:27:41 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_01.005
15:27:41 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_02.007
15:27:41 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_02.005
15:27:41 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_03.007
15:27:41 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_03.005
15:27:41 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_04.007
15:27:41 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_04.005
15:27:41 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_05.007
15:27:41 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_05.005
15:27:41 | INFO: Blender create Mesh node AFT_LouverEdge_00.006
15:27:41 | INFO: Blender create Mesh node AFT_LouverEdge_00.004
15:27:41 | INFO: Blender create Mesh node AFT_LouverEdge_01.006
15:27:41 | INFO: Blender create Mesh node AFT_LouverEdge_01.004
15:27:41 | INFO: Blender create Mesh node AFT_LouverEdge_02.006
15:27:41 | INFO: Blender create Mesh node AFT_LouverEdge_02.004
15:27:41 | INFO: Blender create Mesh node AFT_LouverEdge_03.006
15:27:41 | INFO: Blender create Mesh node AFT_LouverEdge_03.004
15:27:41 | INFO: Blender create Mesh node AFT_LouverEdge_04.006
15:27:41 | INFO: Blender create Mesh node AFT_LouverEdge_04.004
15:27:41 | INFO: Blender create Mesh node AFT_LouverEdge_05.006
15:27:41 | INFO: Blender create Mesh node AFT_LouverEdge_05.004
15:27:41 | INFO: Blender create Mesh node AFT_ReleaseLatch.007
15:27:41 | INFO: Blender create Mesh node AFT_ReleaseLatch.005
15:27:41 | INFO: Blender create Mesh node AFT_ServiceCassette.007
15:27:41 | INFO: Blender create Mesh node AFT_ServiceCassette.005
15:27:41 | INFO: Blender create Mesh node Cylinder.144
15:27:41 | INFO: Blender create Mesh node Cylinder.142
15:27:41 | INFO: Blender create Mesh node AFT_StatusLens.014
15:27:41 | INFO: Blender create Mesh node AFT_StatusLens.012
15:27:41 | INFO: Blender create Mesh node AFT_StatusLens.010
15:27:41 | INFO: Blender create Mesh node AFT_StatusLens.008
15:27:41 | INFO: Blender create Mesh node Cube.288
15:27:41 | INFO: Blender create Mesh node FIELD_LinkRadome.007
15:27:41 | INFO: Blender create Mesh node FIELD_LinkRadome.005
15:27:41 | INFO: Blender create Mesh node Cube.286
15:27:41 | INFO: Blender create Mesh node Cube.284
15:27:41 | INFO: Blender create Mesh node Cube.282
15:27:41 | INFO: Blender create Mesh node Cube.280
15:27:41 | INFO: Blender create Mesh node Cube.278
15:27:41 | INFO: Blender create Mesh node Cube.276
15:27:41 | INFO: Blender create Mesh node Cube.274
15:27:41 | INFO: Blender create Mesh node Cube.272
15:27:41 | INFO: Blender create Mesh node Cube.270
15:27:41 | INFO: Blender create Mesh node Cube.268
15:27:41 | INFO: Blender create Mesh node Cube.266
15:27:41 | INFO: Blender create Mesh node Cube.264
15:27:41 | INFO: Blender create Mesh node Cube.258
15:27:41 | INFO: Blender create Mesh node Cube.256
15:27:41 | INFO: Blender create Mesh node Cube.262
15:27:41 | INFO: Blender create Mesh node Cube.260
15:27:41 | INFO: Blender create Mesh node GEAR_FixedSocket_1.007
15:27:41 | INFO: Blender create Mesh node GEAR_FixedSocket_1.005
15:27:41 | INFO: Blender create Mesh node GEAR_FixedSocket_-1.007
15:27:41 | INFO: Blender create Mesh node GEAR_FixedSocket_-1.005
15:27:41 | INFO: Blender create Mesh node Cube.250
15:27:41 | INFO: Blender create Mesh node Cube.248
15:27:41 | INFO: Blender create Mesh node Cube.254
15:27:41 | INFO: Blender create Mesh node Cube.252
15:27:41 | INFO: Blender create Mesh node Cube.234
15:27:41 | INFO: Blender create Mesh node Cube.232
15:27:41 | INFO: Blender create Mesh node Cube.238
15:27:41 | INFO: Blender create Mesh node Cube.236
15:27:41 | INFO: Blender create Mesh node Cube.242
15:27:41 | INFO: Blender create Mesh node Cube.240
15:27:41 | INFO: Blender create Mesh node Cube.246
15:27:41 | INFO: Blender create Mesh node Cube.244
15:27:41 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_0.007
15:27:41 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_0.005
15:27:41 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_1.007
15:27:41 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_1.005
15:27:41 | INFO: Blender create Mesh node Cylinder.136
15:27:41 | INFO: Blender create Mesh node Cylinder.134
15:27:41 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_0.007
15:27:41 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_0.005
15:27:41 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_1.007
15:27:41 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_1.005
15:27:41 | INFO: Blender create Mesh node Cylinder.140
15:27:41 | INFO: Blender create Mesh node Cylinder.138
15:27:41 | INFO: Blender create Mesh node H01_ContinuousLiftingBody_Mesh.004
15:27:41 | INFO: Blender create Mesh node H03_CrownJoint.029
15:27:41 | INFO: Blender create Mesh node H03_CrownJoint.027
15:27:41 | INFO: Blender create Mesh node H03_CrownJoint.025
15:27:41 | INFO: Blender create Mesh node H03_CrownJoint.023
15:27:41 | INFO: Blender create Mesh node H03_CrownJoint.021
15:27:41 | INFO: Blender create Mesh node H03_CrownJoint.019
15:27:41 | INFO: Blender create Mesh node Cube.230
15:27:41 | INFO: Blender create Mesh node Cube.228
15:27:41 | INFO: Blender create Mesh node Cube.226
15:27:41 | INFO: Blender create Mesh node Cube.224
15:27:41 | INFO: Blender create Mesh node H06_NoseChamfer.004
15:27:41 | INFO: Blender create Mesh node H07_ShoulderJoint.004
15:27:41 | INFO: Blender create Mesh node I01_ShoulderIntake_Bezel.004
15:27:41 | INFO: Blender create Mesh node I01_ShoulderIntake_Interior_Mesh.004
15:27:41 | INFO: Blender create Mesh node P01_IntakeCowl.004
15:27:41 | INFO: Blender create Mesh node P02_IntakeLip.004
15:27:41 | INFO: Blender create Mesh node P03_IntakeThroat.004
15:27:41 | INFO: Blender create Mesh node P04_IntakeBack.004
15:27:41 | INFO: Blender create Mesh node P05_WingCowlBlend.009
15:27:41 | INFO: Blender create Mesh node P05_WingCowlBlend.007
15:27:41 | INFO: Blender create Mesh node P06_IntakeGuide.009
15:27:41 | INFO: Blender create Mesh node P06_IntakeGuide.007
15:27:41 | INFO: Blender create Mesh node P07_CowlWarning.004
15:27:41 | INFO: Blender create Mesh node P10_ExhaustRim.004
15:27:41 | INFO: Blender create Mesh node P11_ExhaustThroat.004
15:27:41 | INFO: Blender create Mesh node P12_ExhaustBack.004
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.079
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.077
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.075
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.073
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.071
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.069
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.067
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.065
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.063
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.061
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.059
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.057
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.055
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.053
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.051
15:27:41 | INFO: Blender create Mesh node P13_HeatPetal.049
15:27:41 | INFO: Blender create Mesh node P14_InternalMixer.014
15:27:41 | INFO: Blender create Mesh node P14_InternalMixer.012
15:27:41 | INFO: Blender create Mesh node P14_InternalMixer.010
15:27:41 | INFO: Blender create Mesh node P15_ExhaustApron.004
15:27:41 | INFO: Blender create Mesh node R01_DuctWall_Mesh.004
15:27:41 | INFO: Blender create Mesh node R02_RecessedLip_Mesh.004
15:27:41 | INFO: Blender create Mesh node R03_LowerLip_Mesh.004
15:27:41 | INFO: Blender create Mesh node Cylinder.132
15:27:41 | INFO: Blender create Mesh node Cylinder.130
15:27:41 | INFO: Blender create Mesh node R06_Blade_00_Mesh.004
15:27:41 | INFO: Blender create Mesh node R06_Blade_01_Mesh.004
15:27:41 | INFO: Blender create Mesh node R06_Blade_02_Mesh.004
15:27:41 | INFO: Blender create Mesh node R06_Blade_03_Mesh.004
15:27:41 | INFO: Blender create Mesh node R06_Blade_04_Mesh.004
15:27:41 | INFO: Blender create Mesh node R06_Blade_05_Mesh.004
15:27:41 | INFO: Blender create Mesh node R06_Blade_06_Mesh.004
15:27:41 | INFO: Blender create Mesh node R06_Blade_07_Mesh.004
15:27:41 | INFO: Blender create Mesh node R06_Blade_08_Mesh.004
15:27:41 | INFO: Blender create Mesh node R06_Blade_09_Mesh.004
15:27:41 | INFO: Blender create Mesh node R06_Blade_10_Mesh.004
15:27:41 | INFO: Blender create Mesh node R06_Blade_11_Mesh.004
15:27:41 | INFO: Blender create Mesh node Cube.222
15:27:41 | INFO: Blender create Mesh node Cube.220
15:27:41 | INFO: Blender create Mesh node Cube.218
15:27:41 | INFO: Blender create Mesh node Cube.216
15:27:41 | INFO: Blender create Mesh node Cube.214
15:27:41 | INFO: Blender create Mesh node Cube.212
15:27:41 | INFO: Blender create Mesh node S01_VisorRecess_Mesh.004
15:27:41 | INFO: Blender create Mesh node S02_VisorOptic_Mesh.004
15:27:41 | INFO: Blender create Mesh node Cube.210
15:27:41 | INFO: Blender create Mesh node Cube.208
15:27:41 | INFO: Blender create Mesh node Cube.206
15:27:41 | INFO: Blender create Mesh node Cube.204
15:27:41 | INFO: Blender create Mesh node Cube.202
15:27:41 | INFO: Blender create Mesh node Cube.200
15:27:41 | INFO: Blender create Mesh node Cube.198
15:27:41 | INFO: Blender create Mesh node V22_AvionicsServiceLockSlot.003
15:27:41 | INFO: Blender create Mesh node Cylinder.128
15:27:41 | INFO: Blender create Mesh node V22_AvionicsServiceSeal.003
15:27:41 | INFO: Blender create Mesh node V22_AvionicsServiceSkin.003
15:27:41 | INFO: Blender create Mesh node Cylinder.126
15:27:41 | INFO: Blender create Mesh node Cylinder.124
15:27:41 | INFO: Blender create Mesh node Cylinder.122
15:27:41 | INFO: Blender create Mesh node Cylinder.120
15:27:41 | INFO: Blender create Mesh node Cylinder.118
15:27:41 | INFO: Blender create Mesh node Cylinder.116
15:27:41 | INFO: Blender create Mesh node Cylinder.114
15:27:41 | INFO: Blender create Mesh node Cylinder.112
15:27:41 | INFO: Blender create Mesh node Cylinder.110
15:27:41 | INFO: Blender create Mesh node Cylinder.108
15:27:41 | INFO: Blender create Mesh node Cylinder.106
15:27:41 | INFO: Blender create Mesh node Cylinder.104
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.058
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.056
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.054
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.052
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.050
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.048
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.046
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.044
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.042
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.040
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.038
15:27:41 | INFO: Blender create Mesh node V22_FanFastenerSlot.036
15:27:41 | INFO: Blender create Mesh node V22_FanServiceRim.008
15:27:41 | INFO: Blender create Mesh node V22_FanServiceRim.006
15:27:41 | INFO: Blender create Mesh node V22_ForwardAccessLockSlot.003
15:27:41 | INFO: Blender create Mesh node Cylinder.102
15:27:41 | INFO: Blender create Mesh node V22_ForwardAccessSeal.003
15:27:41 | INFO: Blender create Mesh node V22_ForwardAccessSkin.003
15:27:41 | INFO: Blender create Mesh node V22_OutboardAccessLockSlot.003
15:27:41 | INFO: Blender create Mesh node Cylinder.100
15:27:41 | INFO: Blender create Mesh node V22_OutboardAccessSeal.003
15:27:41 | INFO: Blender create Mesh node V22_OutboardAccessSkin.003
15:27:41 | INFO: Blender create Mesh node V22_ReleaseWitness.008
15:27:41 | INFO: Blender create Mesh node V22_ReleaseWitness.006
15:27:41 | INFO: Blender create Mesh node W01_PanelJoint_00.004
15:27:41 | INFO: Blender create Mesh node W01_PanelJoint_01.004
15:27:41 | INFO: Blender create Mesh node W04_TipMark.004
15:27:41 | INFO: Blender create Mesh node Cube.196
15:27:41 | INFO: Blender create Mesh node Cube.194
15:27:41 | INFO: Blender create Mesh node Cube.192
15:27:41 | INFO: Blender create Mesh node Cube.190
15:27:41 | INFO: Blender create Mesh node Cube.188
15:27:41 | INFO: Blender create Mesh node W06_ProposedElevonHinge.009
15:27:42 | INFO: Blender create Mesh node W06_ProposedElevonHinge.007
15:27:42 | INFO: Blender create Mesh node W07_TipPanelJoint.004
15:27:42 | INFO: Blender create Mesh node W08_TipFold.004
15:27:42 | INFO: Blender create Mesh node DorsalCoolingLouver
15:27:42 | INFO: Blender create Mesh node DorsalCoolingLouver.001
15:27:42 | INFO: Blender create Mesh node DorsalCoolingLouver.002
15:27:42 | INFO: Blender create Mesh node DorsalCoolingLouver.003
15:27:42 | INFO: Blender create Mesh node DorsalCoolingLouver.004
15:27:42 | INFO: Blender create Mesh node DorsalCoolingLouver.005
15:27:42 | INFO: Blender create Mesh node DorsalCoolingLouver.006
15:27:42 | INFO: Blender create Mesh node DorsalSpine.001
15:27:42 | INFO: Blender create Mesh node DorsalSpineSeal
15:27:42 | INFO: Blender create Mesh node DuctDarkLiner.001
15:27:42 | INFO: Blender create Mesh node ForwardReinforcement.001
15:27:42 | INFO: Blender create Mesh node Cylinder.165
15:27:42 | INFO: Blender create Mesh node Cylinder.166
15:27:42 | INFO: Blender create Mesh node Cylinder.167
15:27:42 | INFO: Blender create Mesh node ForwardReinforcementLockSlot
15:27:42 | INFO: Blender create Mesh node ForwardReinforcementLockSlot.001
15:27:42 | INFO: Blender create Mesh node ForwardReinforcementLockSlot.002
15:27:42 | INFO: Blender create Mesh node ForwardReinforcementReleaseWitness
15:27:42 | INFO: Blender create Mesh node ForwardReinforcementSeal
15:27:42 | INFO: Blender create Mesh node IntegratedRotorDuct.001
15:27:42 | INFO: Blender create Mesh node NoseAccess.001
15:27:42 | INFO: Blender create Mesh node NoseAccessSeal
15:27:42 | INFO: Blender create Mesh node NoseVisorLight
15:27:42 | INFO: Blender create Mesh node NoseVisorRecess
15:27:42 | INFO: Blender create Mesh node Cube.290
15:27:42 | INFO: Blender create Mesh node Cube.291
15:27:42 | INFO: Blender create Mesh node Cube.292
15:27:42 | INFO: Blender create Mesh node Cube.293
15:27:42 | INFO: Blender create Mesh node Cube.294
15:27:42 | INFO: Blender create Mesh node Cube.295
15:27:42 | INFO: Blender create Mesh node Cube.296
15:27:42 | INFO: Blender create Mesh node Cube.297
15:27:42 | INFO: Blender create Mesh node Cube.298
15:27:42 | INFO: Blender create Mesh node RecessedLensSegment
15:27:42 | INFO: Blender create Mesh node RecessedLensSegment.001
15:27:42 | INFO: Blender create Mesh node RecessedLensSegment.002
15:27:42 | INFO: Blender create Mesh node RecessedLensSegment.003
15:27:42 | INFO: Blender create Mesh node RecessedLensSegment.004
15:27:42 | INFO: Blender create Mesh node RecessedLensSegment.005
15:27:42 | INFO: Blender create Mesh node RecessedLensSegment.006
15:27:42 | INFO: Blender create Mesh node RotorBlade.012
15:27:42 | INFO: Blender create Mesh node RotorBlade.013
15:27:42 | INFO: Blender create Mesh node RotorBlade.014
15:27:42 | INFO: Blender create Mesh node RotorBlade.015
15:27:42 | INFO: Blender create Mesh node RotorBlade.016
15:27:42 | INFO: Blender create Mesh node RotorBlade.017
15:27:42 | INFO: Blender create Mesh node RotorBlade.018
15:27:42 | INFO: Blender create Mesh node RotorBlade.019
15:27:42 | INFO: Blender create Mesh node RotorBlade.020
15:27:42 | INFO: Blender create Mesh node RotorBlade.021
15:27:42 | INFO: Blender create Mesh node RotorBlade.022
15:27:42 | INFO: Blender create Mesh node RotorBlade.023
15:27:42 | INFO: Blender create Mesh node Cylinder.099
15:27:42 | INFO: Blender create Mesh node RotorLowerSupport
15:27:42 | INFO: Blender create Mesh node RotorLowerSupport.001
15:27:42 | INFO: Blender create Mesh node RotorLowerSupport.002
15:27:42 | INFO: Blender create Mesh node RotorLowerSupport.003
15:27:42 | INFO: Blender create Mesh node SpineAmberWitness
15:27:42 | INFO: Blender create Mesh node WingAmberWitness
15:27:42 | INFO: Blender create Mesh node WingLeadingEdge
15:27:42 | INFO: Blender create Mesh node WingReinforcement.001
15:27:42 | INFO: Blender create Mesh node Cylinder.162
15:27:42 | INFO: Blender create Mesh node Cylinder.163
15:27:42 | INFO: Blender create Mesh node Cylinder.164
15:27:42 | INFO: Blender create Mesh node WingReinforcementLockSlot
15:27:42 | INFO: Blender create Mesh node WingReinforcementLockSlot.001
15:27:42 | INFO: Blender create Mesh node WingReinforcementLockSlot.002
15:27:42 | INFO: Blender create Mesh node WingReinforcementReleaseWitness
15:27:42 | INFO: Blender create Mesh node WingReinforcementSeal
15:27:42 | INFO: Blender create Mesh node WingServicePanel.001
15:27:42 | INFO: Blender create Mesh node WingServicePanelSeal
15:27:42 | INFO: glTF import finished in 2.20s
V24_ROUNDTRIP chunkbuster {"id": "chunkbuster", "passed": true, "beamAnchor": [0.0, 0.0, -0.10000000149011612], "beamAnchorError": 0.0, "serviceBayAnchors": {"ServiceBay_0": [-7.150000095367432, -5.199999809265137, 2.4000000953674316], "ServiceBay_1": [7.150000095367432, -5.199999809265137, 2.4000000953674316], "ServiceBay_2": [-3.5999999046325684, 7.800000190734863, 2.4000000953674316], "ServiceBay_3": [3.5999999046325684, 7.800000190734863, 2.4000000953674316]}, "serviceBayAnchorError": 0.0, "maxBoundsError": 0.0, "maxPerPartBoundsError": 0.0, "missingParts": [], "sourceBounds": [-24.0, -16.0, 0.0, 24.0, 16.0, 7.0], "importBounds": [-24.0, -16.0, 0.0, 24.0, 16.0, 7.0], "sourceMeshCount": 561, "importMeshCount": 561, "state": "service / static GLB", "frontAfterImport": "-Y", "upAfterImport": "+Z", "closedStateCheck": {"passed": true, "maxPerPartBoundsError": 0.0, "missingParts": [], "sha256": "63c839d328967298ebc2d5c15d86f21e8871aaf4bff7589a97f50b8eb9a86ca8"}}
Blender 5.2.0 LTS (hash fbe6228777e7 built 2026-07-14 01:35:40)

Blender quit
